transaccion_id,customer_id,date_id,product_id,amount,transaction_type,balance_before,balance_after,channel,timestamp,is_fraud
887,88,189,5,4702.71,Withdrawal,1146.35,5849.06,Online,2024-07-07 13:22:00,0
888,52,36,4,-1584.48,Deposit,13895.63,12311.15,Branch,2024-02-05 19:44:00,0
889,149,172,10,1161.03,Payment,6572.38,7733.41,Online,2024-06-20 14:56:00,0
890,11,113,8,4199.54,Withdrawal,13864.41,18063.95,Branch,2024-04-22 19:13:00,0
891,189,193,6,-2946.84,Transfer,16521.69,13574.85,Online,2024-07-11 11:00:00,0
892,8,59,9,-3575.98,Transfer,3888.07,312.09000000000015,ATM,2024-02-28 01:01:00,0
893,73,113,3,3853.82,Withdrawal,6796.35,10650.17,,2024-04-22 05:12:00,0
894,68,11,2,3314.46,Withdrawal,7578.46,10892.92,Online,2024-01-11 10:59:00,0
895,117,190,4,3094.88,Payment,18823.24,21918.120000000003,Branch,2024-07-08 22:04:00,0
896,34,99,4,325.55,Payment,6359.03,6684.58,Branch,2024-04-08 20:15:00,0
897,196,301,10,-3108.98,Deposit,15791.76,12682.78,ATM,2024-10-27 07:03:00,0
898,72,261,3,4683.84,Payment,4184.75,8868.59,Online,2024-09-17 15:50:00,0
899,17,261,3,-1118.84,Transfer,9971.76,8852.92,Branch,2024-09-17 05:20:00,0
900,135,254,8,-262.42,Transfer,12762.11,12499.69,Online,2024-09-10 06:14:00,0
901,116,203,4,-2814.06,Withdrawal,17774.18,14960.12,,2024-07-21 11:16:00,0
902,35,152,2,-554.95,Payment,4603.55,4048.6,Online,2024-05-31 14:32:00,0
903,110,240,8,-674.94,Deposit,16090.09,15415.15,ATM,2024-08-27 08:24:00,0
904,114,136,4,1453.55,Transfer,18029.52,19483.07,ATM,2024-05-15 16:32:00,0
905,21,117,5,-4015.91,Transfer,7204.74,3188.83,,2024-04-26 10:12:00,0
906,65,350,5,3454.48,Deposit,14112.85,17567.33,,2024-12-15 22:47:00,0
907,67,154,1,-2181.55,Deposit,15662.57,13481.02,Branch,2024-06-02 12:52:00,0
908,168,242,1,1540.91,Transfer,17309.32,18850.23,,2024-08-29 07:46:00,0
909,122,265,4,870.04,Transfer,14450.21,15320.25,Branch,2024-09-21 10:50:00,0
910,49,358,7,-823.12,Deposit,8999.44,8176.320000000001,Online,2024-12-23 11:08:00,0
911,33,5,5,-2.0,Transfer,6796.44,6794.44,Branch,2024-01-05 13:43:00,0
912,196,154,9,-1739.2,Withdrawal,11351.55,9612.35,Online,2024-06-02 04:09:00,1
913,85,323,10,2991.46,Withdrawal,19603.44,22594.9,,2024-11-18 12:04:00,0
914,49,56,8,-1711.59,Deposit,12780.07,11068.48,ATM,2024-02-25 02:10:00,0
915,142,17,3,3264.75,Payment,536.77,3801.52,,2024-01-17 02:58:00,0
916,73,120,4,-2088.94,Deposit,9093.27,7004.33,ATM,2024-04-29 16:00:00,0
917,106,81,7,4895.95,Deposit,10729.06,15625.009999999998,Branch,2024-03-21 23:04:00,0
918,53,106,3,-1902.43,Payment,3175.62,1273.1899999999998,ATM,2024-04-15 18:12:00,0
919,176,142,8,-2982.97,Payment,8914.63,5931.66,Branch,2024-05-21 19:51:00,0
920,85,252,10,-397.95,Payment,14745.81,14347.86,ATM,2024-09-08 20:56:00,0
921,89,201,5,1130.28,Withdrawal,8301.06,9431.34,,2024-07-19 19:46:00,0
922,99,358,3,686.15,Transfer,13972.9,14659.05,Online,2024-12-23 07:56:00,0
923,71,150,9,1666.57,Withdrawal,13960.88,15627.45,,2024-05-29 15:26:00,1
924,142,189,2,-4234.66,Transfer,10087.9,5853.24,ATM,2024-07-07 13:28:00,0
925,54,23,9,-378.33,Withdrawal,12777.33,12399.0,Branch,2024-01-23 12:21:00,0
926,50,20,7,-4892.63,Transfer,14181.99,9289.36,,2024-01-20 10:42:00,0
927,125,35,8,-4174.51,Withdrawal,14271.63,10097.12,Branch,2024-02-04 04:30:00,0
928,42,10,3,1069.89,Payment,5882.89,6952.780000000001,Branch,2024-01-10 05:04:00,0
929,3,79,5,-593.42,Deposit,4333.45,3740.03,Online,2024-03-19 21:34:00,0
930,179,326,1,3115.12,Withdrawal,7812.37,10927.49,ATM,2024-11-21 14:03:00,0
931,13,104,7,4288.21,Transfer,18175.13,22463.34,,2024-04-13 02:01:00,0
932,4,99,6,1799.6,Payment,4411.36,6210.959999999999,Online,2024-04-08 21:10:00,0
933,12,263,7,-3923.16,Withdrawal,6453.59,2530.4300000000003,,2024-09-19 19:13:00,0
934,102,62,7,-2675.92,Withdrawal,7131.53,4455.61,,2024-03-02 00:25:00,0
935,4,109,7,-412.24,Payment,13159.23,12746.99,ATM,2024-04-18 20:39:00,0
936,18,211,4,-1984.66,Withdrawal,19662.05,17677.39,Online,2024-07-29 22:34:00,0
937,146,129,3,4590.35,Deposit,19628.32,24218.67,Branch,2024-05-08 21:59:00,1
938,178,171,3,-3246.69,Withdrawal,19560.43,16313.74,Branch,2024-06-19 02:21:00,0
939,150,196,8,110.26,Deposit,10068.4,10178.66,Online,2024-07-14 07:01:00,0
940,32,122,5,2379.13,Deposit,12395.32,14774.45,Online,2024-05-01 04:23:00,0
941,52,193,3,-2956.15,Payment,4761.28,1805.13,Branch,2024-07-11 23:56:00,0
942,72,330,6,2869.71,Withdrawal,10417.46,13287.169999999998,Branch,2024-11-25 20:52:00,0
943,7,170,4,-1572.72,Payment,10786.24,9213.52,,2024-06-18 21:44:00,0
944,156,267,7,-1783.63,Withdrawal,12595.65,10812.02,Online,2024-09-23 15:04:00,0
945,14,105,3,-3744.39,Withdrawal,11852.61,8108.220000000001,,2024-04-14 07:32:00,0
946,186,160,8,-3358.41,Transfer,4898.5,1540.09,,2024-06-08 19:15:00,0
947,148,326,8,-2985.99,Withdrawal,1600.32,-1385.6699999999998,ATM,2024-11-21 12:24:00,0
948,113,259,7,1093.94,Payment,15206.49,16300.43,Branch,2024-09-15 00:48:00,0
949,22,305,5,371.98,Deposit,5145.83,5517.81,Branch,2024-10-31 09:29:00,0
950,144,247,10,-4280.6,Withdrawal,14297.27,10016.67,,2024-09-03 04:58:00,0
951,4,192,9,-85.46,Transfer,18805.7,18720.24,ATM,2024-07-10 12:31:00,0
952,151,210,2,3850.0,Payment,7696.52,11546.52,,2024-07-28 06:48:00,0
953,66,261,6,2091.28,Withdrawal,13929.11,16020.39,Branch,2024-09-17 13:47:00,0
954,123,186,1,1309.53,Payment,13949.43,15258.96,,2024-07-04 08:38:00,0
955,175,131,3,-2525.85,Transfer,246.75,-2279.1,Online,2024-05-10 20:45:00,0
956,102,42,10,185.37,Transfer,17520.12,17705.489999999998,,2024-02-11 13:16:00,0
957,129,338,9,3866.51,Payment,14678.67,18545.18,Online,2024-12-03 03:40:00,0
958,89,138,3,2487.3,Withdrawal,13980.18,16467.48,Online,2024-05-17 05:52:00,0
959,25,357,2,-821.6,Deposit,13090.42,12268.82,Branch,2024-12-22 05:11:00,0
960,181,102,3,-135.29,Transfer,9013.22,8877.929999999998,,2024-04-11 05:12:00,0
961,47,133,4,4829.47,Withdrawal,8814.61,13644.080000000002,Online,2024-05-12 20:10:00,0
962,22,64,7,-2232.38,Withdrawal,593.33,-1639.0500000000002,,2024-03-04 15:31:00,0
963,26,32,1,-2339.19,Deposit,13306.45,10967.26,Online,2024-02-01 03:13:00,0
964,2,309,7,200.74,Transfer,18642.57,18843.31,Branch,2024-11-04 10:38:00,0
965,95,162,6,3168.47,Transfer,13301.57,16470.04,Branch,2024-06-10 19:03:00,1
966,85,2,2,-430.81,Withdrawal,14504.4,14073.59,,2024-01-02 00:38:00,0
967,136,359,5,2514.4,Withdrawal,7368.6,9883.0,Branch,2024-12-24 16:26:00,0
968,1,9,6,1337.77,Deposit,19391.95,20729.72,ATM,2024-01-09 21:28:00,0
969,125,314,7,2939.6,Deposit,8558.33,11497.93,Branch,2024-11-09 21:54:00,0
970,26,151,7,1071.74,Transfer,17397.17,18468.91,Online,2024-05-30 04:31:00,0
971,78,240,9,-3319.47,Payment,19101.02,15781.55,Branch,2024-08-27 21:34:00,0
972,55,338,3,1999.09,Transfer,8697.87,10696.96,Online,2024-12-03 05:59:00,0
973,99,113,5,2191.75,Withdrawal,19030.08,21221.83,Online,2024-04-22 21:08:00,0
974,163,47,8,2955.4,Transfer,17438.81,20394.210000000003,Online,2024-02-16 20:21:00,0
975,184,335,7,1421.02,Payment,16168.95,17589.97,,2024-11-30 08:07:00,0
976,29,175,2,2405.81,Deposit,14892.36,17298.170000000002,Online,2024-06-23 18:23:00,0
977,81,296,7,2369.18,Payment,1237.7,3606.88,,2024-10-22 12:27:00,0
978,94,267,3,1637.43,Payment,2131.72,3769.15,Online,2024-09-23 17:54:00,0
979,38,113,5,-1.67,Payment,2948.51,2946.84,ATM,2024-04-22 04:47:00,0
980,180,307,1,-1798.61,Deposit,5469.05,3670.440000000001,Branch,2024-11-02 20:53:00,0
981,75,31,7,4811.43,Payment,3054.04,7865.47,,2024-01-31 23:59:00,0
982,180,92,1,3567.79,Payment,5982.04,9549.83,,2024-04-01 00:35:00,0
983,109,179,8,2577.14,Payment,1436.46,4013.6,ATM,2024-06-27 09:44:00,0
984,180,202,9,-4026.8,Withdrawal,15045.33,11018.53,Online,2024-07-20 22:19:00,0
985,42,71,10,-581.16,Payment,5821.63,5240.47,,2024-03-11 06:13:00,0
986,51,186,1,2259.58,Deposit,13566.36,15825.94,,2024-07-04 12:27:00,0
987,44,50,1,-1444.16,Payment,3592.66,2148.5,Online,2024-02-19 03:32:00,0
988,152,77,7,1269.73,Payment,4900.02,6169.75,Online,2024-03-17 07:25:00,0
989,177,89,10,1527.97,Deposit,15517.0,17044.97,Online,2024-03-29 14:55:00,0
990,98,324,5,1531.95,Payment,232.05,1764.0,Online,2024-11-19 02:07:00,0
991,172,116,9,-4769.73,Deposit,5474.5,704.7700000000004,Online,2024-04-25 18:11:00,0
992,166,153,7,714.23,Payment,6504.58,7218.809999999999,,2024-06-01 12:52:00,0
993,101,275,9,2834.75,Deposit,1278.63,4113.38,Online,2024-10-01 06:42:00,0
994,47,356,10,-3200.62,Payment,16010.26,12809.64,Online,2024-12-21 01:08:00,0
995,168,45,3,624.96,Payment,1692.21,2317.17,Online,2024-02-14 16:19:00,0
996,140,217,3,4771.03,Withdrawal,4966.74,9737.77,Online,2024-08-04 16:57:00,0
997,169,228,9,-3601.45,Withdrawal,13902.03,10300.580000000002,ATM,2024-08-15 19:34:00,0
998,177,340,2,3197.63,Payment,734.68,3932.31,,2024-12-05 09:54:00,0
999,35,283,10,-2839.6,Payment,5547.91,2708.31,Branch,2024-10-09 02:35:00,0
1000,98,205,3,-439.32,Transfer,13530.51,13091.19,,2024-07-23 17:13:00,0
1001,188,325,5,1968.03,Deposit,14288.9,16256.93,,2024-11-20 13:52:00,0
1002,112,14,7,4640.18,Transfer,1550.49,6190.67,Online,2024-01-14 17:07:00,0
1003,105,169,2,1401.77,Withdrawal,18184.91,19586.68,ATM,2024-06-17 04:55:00,0
1004,71,51,1,-1228.44,Withdrawal,7572.65,6344.209999999999,Online,2024-02-20 03:11:00,0
1005,79,251,10,-4044.59,Withdrawal,14009.11,9964.52,ATM,2024-09-07 17:17:00,0
1006,13,163,3,4465.1,Withdrawal,3613.45,8078.55,Branch,2024-06-11 15:37:00,0
1007,3,80,9,1575.63,Payment,7576.01,9151.64,ATM,2024-03-20 01:58:00,0
1008,95,348,4,1087.03,Withdrawal,3662.09,4749.12,ATM,2024-12-13 14:32:00,0
1009,110,118,9,-1948.13,Payment,18949.09,17000.96,Branch,2024-04-27 10:54:00,0
1010,21,123,2,4448.67,Payment,11506.33,15955.0,Online,2024-05-02 23:18:00,0
1011,127,218,1,1770.33,Withdrawal,9593.12,11363.45,Online,2024-08-05 12:00:00,0
1012,191,218,1,2025.92,Withdrawal,4884.52,6910.4400000000005,Online,2024-08-05 19:28:00,0
1013,173,116,9,-3251.86,Deposit,16788.18,13536.32,ATM,2024-04-25 01:27:00,0
1014,44,58,6,-1620.41,Transfer,16634.53,15014.12,Online,2024-02-27 09:19:00,0
1015,68,2,4,2380.26,Withdrawal,4349.26,6729.52,ATM,2024-01-02 20:32:00,0
1016,10,317,8,3483.52,Deposit,7114.88,10598.4,Branch,2024-11-12 10:19:00,0
1017,2,96,6,-979.32,Deposit,2026.76,1047.44,Branch,2024-04-05 06:05:00,0
1018,40,64,7,4131.09,Transfer,3112.61,7243.700000000001,ATM,2024-03-04 07:30:00,0
1019,77,220,6,3921.93,Payment,2173.9,6095.83,Branch,2024-08-07 21:53:00,0
1020,36,223,6,-4941.9,Withdrawal,2213.31,-2728.59,ATM,2024-08-10 01:08:00,0
1021,191,17,6,-3396.87,Transfer,18967.52,15570.65,ATM,2024-01-17 03:26:00,0
1022,127,167,3,2510.9,Withdrawal,10037.17,12548.07,Branch,2024-06-15 04:07:00,0
1023,6,80,3,-1558.79,Deposit,15347.7,13788.91,,2024-03-20 01:43:00,0
1024,110,5,10,-656.71,Deposit,5644.47,4987.76,Online,2024-01-05 13:15:00,0
1025,187,96,9,-2505.33,Payment,17283.34,14778.01,,2024-04-05 21:52:00,0
1026,122,359,2,2304.57,Deposit,3773.38,6077.950000000001,,2024-12-24 07:07:00,0
1027,10,99,5,4290.98,Deposit,353.23,4644.209999999999,,2024-04-08 02:55:00,0
1028,105,157,9,2001.59,Transfer,4435.5,6437.09,Branch,2024-06-05 15:03:00,0
1029,165,156,1,-3899.45,Withdrawal,5611.12,1711.67,ATM,2024-06-04 22:26:00,0
1030,13,21,3,-4994.64,Withdrawal,4239.55,-755.0900000000001,Branch,2024-01-21 08:58:00,0
1031,111,130,3,4483.28,Transfer,6685.64,11168.92,Online,2024-05-09 03:42:00,0
1032,142,170,3,-1394.31,Payment,14858.64,13464.33,ATM,2024-06-18 07:41:00,0
1033,150,45,7,3871.94,Withdrawal,12591.17,16463.11,Online,2024-02-14 01:37:00,0
1034,168,99,4,2046.6,Deposit,1497.59,3544.19,ATM,2024-04-08 09:46:00,0
1035,195,274,4,2207.69,Withdrawal,2556.64,4764.33,Branch,2024-09-30 17:45:00,0
1036,195,178,9,3949.13,Deposit,12597.29,16546.420000000002,Online,2024-06-26 13:04:00,0
1037,135,12,9,-3330.65,Payment,13934.12,10603.47,,2024-01-12 09:02:00,0
1038,16,204,4,-49.74,Transfer,3310.36,3260.6200000000003,Branch,2024-07-22 17:49:00,0
1039,156,106,5,-3159.34,Withdrawal,11437.96,8278.619999999999,Online,2024-04-15 16:29:00,0
1040,185,133,9,-1965.9,Transfer,5927.27,3961.37,ATM,2024-05-12 17:07:00,0
1041,12,122,9,-2081.57,Withdrawal,18840.92,16759.35,ATM,2024-05-01 04:17:00,0
1042,14,108,4,345.95,Deposit,12972.91,13318.86,ATM,2024-04-17 10:05:00,0
1043,141,69,5,-916.57,Transfer,6492.7,5576.13,Online,2024-03-09 20:52:00,0
1044,92,144,4,-3232.65,Withdrawal,10747.77,7515.120000000001,Online,2024-05-23 23:47:00,0
1045,168,321,5,1343.06,Deposit,16336.94,17680.0,,2024-11-16 10:17:00,0
1046,162,80,7,-539.44,Transfer,7372.8,6833.360000000001,Branch,2024-03-20 02:31:00,0
1047,48,97,3,696.58,Transfer,12951.29,13647.87,Online,2024-04-06 09:10:00,0
1048,101,97,10,-4305.46,Withdrawal,8527.9,4222.44,Branch,2024-04-06 20:25:00,0
1049,135,7,3,1032.94,Withdrawal,7679.81,8712.75,Online,2024-01-07 00:48:00,0
1050,12,128,3,2701.18,Withdrawal,2852.71,5553.889999999999,Online,2024-05-07 00:50:00,0
1051,189,363,6,-4150.35,Deposit,9608.51,5458.16,Branch,2024-12-28 05:19:00,0
1052,40,29,4,435.26,Withdrawal,12549.72,12984.98,Online,2024-01-29 00:52:00,0
1053,140,53,5,115.42,Transfer,2836.7,2952.12,,2024-02-22 00:14:00,0
1054,38,336,6,-2131.54,Transfer,13735.33,11603.79,Online,2024-12-01 15:10:00,1
1055,58,145,2,-1426.92,Withdrawal,2367.02,940.1,Online,2024-05-24 01:38:00,0
1056,110,172,9,996.11,Withdrawal,3004.4,4000.51,ATM,2024-06-20 19:52:00,0
1057,27,256,5,1617.32,Payment,16214.39,17831.71,Online,2024-09-12 00:55:00,0
1058,39,164,3,-3522.2,Transfer,14426.87,10904.670000000002,Branch,2024-06-12 02:07:00,0
1059,187,75,5,-4095.53,Deposit,3637.45,-458.0800000000004,Branch,2024-03-15 11:20:00,0
1060,124,309,7,2935.02,Payment,2764.43,5699.45,,2024-11-04 12:26:00,0
1061,138,253,9,324.74,Withdrawal,7692.55,8017.29,Branch,2024-09-09 16:36:00,0
1062,192,360,4,-4127.5,Withdrawal,57.32,-4070.18,Online,2024-12-25 11:35:00,0
1063,35,31,2,4113.62,Transfer,16975.03,21088.65,,2024-01-31 09:29:00,0
1064,142,125,7,-2892.63,Withdrawal,1117.31,-1775.3200000000002,,2024-05-04 03:44:00,0
1065,97,357,1,4649.13,Deposit,1081.67,5730.8,Online,2024-12-22 21:37:00,0
1066,153,16,3,-3531.13,Transfer,1579.87,-1951.26,Online,2024-01-16 00:36:00,0
1067,107,94,3,-302.35,Withdrawal,14962.14,14659.79,ATM,2024-04-03 15:26:00,0
1068,114,147,1,-3887.33,Transfer,17623.14,13735.81,Online,2024-05-26 19:48:00,0
1069,42,203,1,3326.8,Withdrawal,11083.12,14409.920000000002,ATM,2024-07-21 18:32:00,0
1070,59,81,7,-2281.72,Withdrawal,10430.02,8148.300000000001,,2024-03-21 23:13:00,0
1071,15,201,4,-3163.06,Withdrawal,16331.18,13168.12,Branch,2024-07-19 15:20:00,0
1072,104,85,7,-4453.28,Deposit,12932.94,8479.66,,2024-03-25 08:06:00,0
1073,93,172,10,-4719.51,Deposit,3255.21,-1464.3000000000002,Online,2024-06-20 02:13:00,0
1074,194,97,5,516.91,Transfer,4806.7,5323.61,Online,2024-04-06 18:36:00,0
1075,124,25,1,-1854.2,Withdrawal,169.57,-1684.63,ATM,2024-01-25 09:25:00,0
1076,81,183,7,4738.51,Withdrawal,6626.36,11364.87,Online,2024-07-01 16:51:00,0
1077,7,196,10,-230.47,Deposit,5802.39,5571.92,,2024-07-14 21:29:00,0
1078,161,119,2,3844.02,Withdrawal,15376.51,19220.53,,2024-04-28 16:33:00,1
1079,156,175,9,-525.2,Deposit,6780.41,6255.21,ATM,2024-06-23 19:54:00,0
1080,11,123,7,-2911.79,Withdrawal,19160.31,16248.52,Branch,2024-05-02 03:51:00,0
1081,197,281,5,3675.34,Transfer,9978.25,13653.59,Branch,2024-10-07 10:10:00,0
1082,42,144,2,765.12,Withdrawal,1784.58,2549.7,,2024-05-23 22:49:00,0
1083,122,227,5,1502.92,Withdrawal,18796.59,20299.51,Branch,2024-08-14 01:23:00,0
1084,103,318,7,4171.4,Payment,8816.55,12987.95,ATM,2024-11-13 11:05:00,0
1085,130,135,8,3774.09,Deposit,12412.27,16186.36,Online,2024-05-14 23:50:00,0
1086,144,80,1,3530.6,Withdrawal,7516.43,11047.03,Branch,2024-03-20 02:14:00,0
1087,119,179,2,-341.22,Withdrawal,2182.38,1841.16,,2024-06-27 23:06:00,0
1088,102,103,7,-984.8,Payment,6345.7,5360.9,Branch,2024-04-12 06:44:00,0
1089,30,233,5,-4617.18,Payment,18970.67,14353.489999999998,,2024-08-20 20:13:00,0
1090,9,195,10,-4376.0,Deposit,15791.18,11415.18,Branch,2024-07-13 06:03:00,0
1091,6,139,7,-2479.29,Payment,1671.83,-807.46,Online,2024-05-18 08:25:00,0
1092,183,215,8,247.78,Transfer,3681.57,3929.35,Online,2024-08-02 02:57:00,0
1093,88,85,5,-3013.95,Payment,9632.51,6618.56,,2024-03-25 22:27:00,0
1094,178,200,10,3230.16,Transfer,1556.17,4786.33,,2024-07-18 10:42:00,1
1095,188,8,6,-3494.94,Deposit,18676.39,15181.45,Branch,2024-01-08 10:07:00,0
1096,173,135,7,206.92,Deposit,19764.77,19971.69,,2024-05-14 20:28:00,0
1097,149,19,2,-2813.77,Deposit,8403.52,5589.75,,2024-01-19 19:24:00,0
1098,54,348,4,768.36,Deposit,7405.13,8173.49,ATM,2024-12-13 00:19:00,0
1099,129,359,2,-8.69,Deposit,8281.07,8272.38,ATM,2024-12-24 11:53:00,0
1100,134,59,6,4263.49,Transfer,8567.67,12831.16,,2024-02-28 17:38:00,0
1101,112,146,7,3450.92,Transfer,12682.14,16133.06,Online,2024-05-25 02:51:00,0
1102,23,316,1,4324.97,Deposit,9928.1,14253.07,Online,2024-11-11 20:28:00,0
1103,9,216,5,-2881.29,Payment,11031.76,8150.47,Online,2024-08-03 06:54:00,0
1104,32,238,6,-870.65,Withdrawal,152.1,-718.55,ATM,2024-08-25 07:32:00,0
1105,169,158,5,3384.84,Deposit,13466.02,16850.86,Online,2024-06-06 13:02:00,0
1106,40,266,6,3200.34,Payment,6701.8,9902.14,Branch,2024-09-22 07:35:00,1
1107,50,330,10,-1066.82,Withdrawal,16026.63,14959.81,Branch,2024-11-25 04:40:00,0
1108,187,207,3,4041.71,Deposit,8748.03,12789.740000000002,Online,2024-07-25 22:51:00,0
1109,31,201,10,3430.31,Deposit,16746.76,20177.07,,2024-07-19 10:13:00,0
1110,7,6,7,1288.94,Transfer,556.37,1845.31,Online,2024-01-06 18:24:00,0
1111,188,233,3,1344.63,Withdrawal,3731.1,5075.73,,2024-08-20 09:12:00,0
1112,63,134,7,1592.58,Withdrawal,1659.27,3251.85,,2024-05-13 20:01:00,0
1113,149,57,2,-408.72,Payment,2141.53,1732.8100000000002,ATM,2024-02-26 08:57:00,0
1114,20,186,8,4127.19,Transfer,7816.0,11943.19,Branch,2024-07-04 00:26:00,0
1115,161,108,2,1873.36,Transfer,17794.27,19667.63,Branch,2024-04-17 05:11:00,0
1116,46,324,10,1066.55,Transfer,2344.14,3410.69,ATM,2024-11-19 11:30:00,1
1117,154,3,9,-3416.12,Transfer,18531.66,15115.54,,2024-01-03 19:01:00,0
1118,133,79,9,-2836.93,Withdrawal,2295.77,-541.1599999999999,,2024-03-19 00:20:00,0
1119,22,138,3,-2263.34,Withdrawal,19064.59,16801.25,ATM,2024-05-17 22:35:00,0
1120,120,224,8,126.57,Deposit,18446.96,18573.53,ATM,2024-08-11 05:12:00,0
1121,184,202,5,-3971.05,Deposit,3313.06,-657.9900000000002,,2024-07-20 23:31:00,0
1122,115,306,7,2470.79,Transfer,12458.22,14929.009999999998,Branch,2024-11-01 13:12:00,0
1123,96,231,2,-3327.51,Transfer,19161.95,15834.44,ATM,2024-08-18 18:26:00,0
1124,166,181,9,-1016.93,Transfer,3598.08,2581.15,ATM,2024-06-29 13:50:00,0
1125,63,111,2,1569.55,Deposit,2900.79,4470.34,ATM,2024-04-20 03:00:00,0
1126,3,110,6,-346.23,Payment,17974.88,17628.65,Online,2024-04-19 12:18:00,0
1127,135,53,4,609.59,Payment,11478.97,12088.56,Branch,2024-02-22 21:48:00,0
1128,82,101,4,-4503.4,Deposit,9973.02,5469.620000000001,ATM,2024-04-10 13:07:00,0
1129,44,168,10,911.71,Deposit,11528.28,12439.990000000002,ATM,2024-06-16 00:41:00,0
1130,148,237,1,-2156.34,Deposit,740.16,-1416.1800000000003,Online,2024-08-24 10:41:00,0
1131,121,213,2,2232.54,Deposit,6343.79,8576.33,ATM,2024-07-31 12:05:00,0
1132,81,314,8,-4529.27,Deposit,13929.14,9399.87,Branch,2024-11-09 15:54:00,0
1133,32,317,6,-3972.56,Deposit,956.68,-3015.88,Online,2024-11-12 04:06:00,1
1134,177,116,7,-3298.09,Transfer,14482.16,11184.07,ATM,2024-04-25 17:00:00,0
1135,14,23,5,-3891.96,Transfer,1500.84,-2391.12,ATM,2024-01-23 22:39:00,0
1136,98,358,5,-3296.61,Transfer,11669.06,8372.449999999999,Online,2024-12-23 04:20:00,0
1137,193,212,10,1369.04,Transfer,10435.27,11804.31,,2024-07-30 18:30:00,0
1138,72,248,6,-2741.69,Deposit,15324.04,12582.35,Online,2024-09-04 11:35:00,0
1139,63,356,4,-4219.83,Payment,1205.34,-3014.49,Online,2024-12-21 21:13:00,0
1140,99,250,4,-3954.65,Withdrawal,16279.91,12325.26,ATM,2024-09-06 09:45:00,0
1141,40,55,9,4141.25,Deposit,18333.94,22475.19,Branch,2024-02-24 14:55:00,0
1142,52,97,7,-4313.61,Withdrawal,3283.93,-1029.6799999999998,ATM,2024-04-06 18:41:00,0
1143,119,57,2,-2594.38,Payment,3740.6,1146.2199999999998,Online,2024-02-26 15:42:00,0
1144,91,61,5,4269.28,Transfer,7088.54,11357.82,,2024-03-01 04:25:00,0
1145,131,28,6,-586.59,Payment,1956.25,1369.66,Branch,2024-01-28 23:59:00,0
1146,76,207,4,-3233.55,Deposit,10591.26,7357.71,Branch,2024-07-25 16:27:00,0
1147,13,57,4,-2804.2,Transfer,17901.17,15096.969999999998,ATM,2024-02-26 07:04:00,0
1148,71,318,4,1995.12,Deposit,7838.16,9833.28,Online,2024-11-13 07:46:00,0
1149,178,254,5,-2942.95,Transfer,6952.66,4009.71,ATM,2024-09-10 22:38:00,0
1150,1,95,2,32.4,Withdrawal,14781.82,14814.22,,2024-04-04 05:20:00,0
1151,43,171,3,3998.69,Withdrawal,19244.86,23243.55,Branch,2024-06-19 13:21:00,0
1152,68,88,2,1792.03,Withdrawal,11880.1,13672.13,Branch,2024-03-28 18:00:00,0
1153,64,57,8,-4548.23,Payment,11345.33,6797.1,ATM,2024-02-26 07:33:00,0
1154,194,49,3,-4000.08,Deposit,9052.33,5052.25,ATM,2024-02-18 17:16:00,0
1155,65,235,6,-4864.39,Payment,6022.68,1158.29,ATM,2024-08-22 16:49:00,0
1156,153,58,8,-2300.63,Withdrawal,2958.01,657.3800000000001,Branch,2024-02-27 07:42:00,1
1157,92,16,8,-2556.32,Deposit,7188.4,4632.08,Online,2024-01-16 06:58:00,0
1158,164,141,2,3771.44,Withdrawal,19746.63,23518.07,,2024-05-20 08:58:00,0
1159,85,302,7,-827.06,Payment,6186.47,5359.41,Online,2024-10-28 18:33:00,0
1160,157,222,2,2953.33,Payment,5768.17,8721.5,Online,2024-08-09 15:59:00,0
1161,120,268,3,4666.71,Payment,6072.91,10739.62,ATM,2024-09-24 02:51:00,0
1162,117,112,1,-2169.83,Withdrawal,1063.87,-1105.96,ATM,2024-04-21 00:27:00,0
1163,1,129,1,-3622.81,Deposit,15705.27,12082.46,,2024-05-08 02:45:00,0
1164,188,222,4,852.25,Deposit,5816.04,6668.29,Online,2024-08-09 15:59:00,0
1165,174,217,7,-1008.86,Withdrawal,17860.67,16851.809999999998,ATM,2024-08-04 19:19:00,0
1166,112,297,6,-3608.24,Deposit,5000.41,1392.17,Branch,2024-10-23 17:12:00,0
1167,22,291,5,4271.19,Withdrawal,10916.61,15187.8,Branch,2024-10-17 13:06:00,0
1168,114,258,6,4348.8,Deposit,9367.58,13716.38,Branch,2024-09-14 14:26:00,0
1169,119,287,1,-4735.78,Transfer,1768.58,-2967.2,,2024-10-13 19:58:00,0
1170,63,263,10,-1268.89,Transfer,1070.72,-198.17000000000007,Branch,2024-09-19 04:25:00,0
1171,119,236,9,3391.98,Payment,1093.86,4485.84,Online,2024-08-23 10:38:00,0
1172,75,247,10,1905.93,Transfer,2428.85,4334.78,Online,2024-09-03 22:13:00,0
1173,144,70,8,-2764.56,Transfer,6017.84,3253.28,ATM,2024-03-10 23:59:00,0
1174,125,353,10,-2993.0,Transfer,0.71,-2992.29,Online,2024-12-18 16:06:00,0
1175,27,13,8,3327.26,Withdrawal,7814.28,11141.54,Online,2024-01-13 09:25:00,0
1176,48,280,4,-2397.28,Transfer,17186.28,14788.999999999998,Online,2024-10-06 13:09:00,0
